Document,Document Name,the,plus,del,of,afrique,ouest,and,in,entre,cette,comme,eau,lac,al,àl,femmes,bassin,climatiques,climatique,données,10,années,être,pluies,tchad,bassins,période,figure,ainsi,to,pays,peut,deux,précipitations,ivoire,sénégal,leurs,zone,00,développement,paris,fig,elles,niger,20,fait,très,aussi,débits,où,sud,autres,si,migration,changements,non,évolution,bien,sahel,pluie,étude,saison,sous,1997,variabilité,climat
38,010068415.pdf,0.17153300456135348,0.03484015567939537,0.0,0.16497721703480991,0.06553840500043084,0.0732669192472391,0.20740819644993638,0.11291861340760023,0.023666277636300633,0.025886590134851388,0.017584060619337386,0.09889125204705457,0.0,0.09660730488281115,0.0,0.0,0.03545559199422083,0.026842900970369447,0.0312992109875563,0.08231704008496579,0.03475791909393935,0.03100692015670191,0.006319621653443518,0.025219781307180552,0.0,0.005074774762642505,0.003722158911456986,0.05434895112352225,0.014930879012145059,0.050439562614361104,0.04014352189353607,0.009846149256488157,0.016567438847118757,0.0,0.0,0.0,0.010842272167939872,0.0393690191710706,0.0,0.003544359768544093,0.0,0.0,0.009660730488281115,0.055832383671854786,0.006564099504325438,0.0,0.02275679724075992,0.003282049752162719,0.011214148769344155,0.009940463308271254,0.0034100431740363645,0.003071607693448204,0.013253951077695007,0.0,0.003649638394922415,0.006501942068788549,0.012520363076357394,0.013128199008650875,0.05205802480074211,0.041210794269886046,0.006690586982256013,0.013295846997832815,0.016254855171971373,0.0,0.027778846478322756,0.0637127259808764
39,010068392.pdf,0.14399527235251475,0.08909488430889287,0.0033827320187052095,0.10258662534507096,0.08536041649504802,0.10492250213459514,0.05132845087961694,0.0845656592575041,0.03026025898723734,0.008406146729679697,0.025695306645206976,0.012457603924246639,0.0,0.15999347138592224,0.0,0.0,0.003238168106834232,0.03362151601525122,0.028585647873401895,0.04968441123676019,0.10850845447143498,0.09288532919302754,0.009234762082675317,0.18426631602384755,0.0,0.0,0.1359782826654079,0.03970962666690621,0.013090952869360933,0.024568842136513006,0.007332635839945276,0.011990017071754233,0.02663070685378016,0.05181068970934771,0.0,0.002858564787340189,0.005281212990125718,0.005229938024922125,0.0037524944199429375,0.0,0.0,0.021985045322568203,0.009411380669760131,0.02719565653308158,0.01438802048610508,0.007125887992980065,0.021377663978940198,0.004796006828701693,0.0,0.007262920051030953,0.014949124709095967,0.004488491212896116,0.007262920051030953,0.0,0.039998686764587434,0.009501183990640089,0.10291391091653036,0.019184027314806774,0.301116588999415,0.14720609390504555,0.02199790751983583,0.025905344854673856,0.0047505919953200445,0.009213315801192378,0.07103737239280938,0.02172389049197991
40,010038507.pdf,0.0,0.0,0.04814565010566248,0.0,0.041484911270928425,0.0060952569119529,0.0,0.005871237370257216,0.006152676227592542,0.005982138060982582,0.0,0.0,0.0,0.0,0.011220729667646444,0.02061727338972122,0.0,0.0,0.0,0.0,0.006571812688427313,0.0,0.006571812688427313,0.0,0.0,0.0,0.0,0.0,0.024842737878251666,0.0,0.00695758177217114,0.006826046680677432,0.0,0.0,0.008219626807783988,0.016274119178772802,0.0,0.0,0.0,0.0,0.08108762439990365,0.0,0.006697501283458213,0.015482782042388253,0.013652093361354863,0.006761408788420251,0.006761408788420251,0.006826046680677432,0.0,0.0,0.0,0.006388366747453822,0.006891431848355143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008742067583723185,0.0,0.0
41,010067182.pdf,0.09491864717287364,0.04027163590881136,0.0,0.2085491476712024,0.0042818413215884804,0.0033875608630877414,0.16047282833594398,0.14912172889269018,0.02085878405238642,0.01828581040329548,0.021002877351144,0.0181316319206044,0.0007246978069309677,0.17345779180636775,0.0,0.0,0.001024575424448425,0.006205526430838026,0.0022611667566926658,0.013651960864359871,0.028123605213073437,0.007884978194497834,0.020088289437909596,0.000971715759872716,0.0,0.0,0.0025814596787048817,0.04135768272517812,0.017948902584280762,0.03206662007579963,0.009667037851562891,0.008725537334016568,0.013788183593646183,0.001024575424448425,0.0,0.016732633999525723,0.011279296139505134,0.0037232620539163286,0.0,0.011061671253531958,0.004096915279085909,0.0011593662630499792,0.0033500431893933686,0.00043024327978414693,0.012519249218371597,0.004509345700472145,0.010897585442807686,0.002276227130613018,0.0,0.0057450764973525775,0.016160802364016964,0.013846803800529026,0.0072770968966465975,0.0,0.010968377006643177,0.01277647948467108,0.0018090314660799067,0.010243022087758579,0.005014476782191917,0.0,0.008506993309375344,0.006659740258914762,0.03457165037028645,0.019434315197454317,0.006421897775866627,0.008837442841774061
42,010013855.pdf,0.27126406016750426,0.06729089601651643,0.0,0.09818691891120894,0.013664028355906301,0.011711092159965639,0.09624899395613286,0.04286655856045432,0.035464243446637574,0.006896251084191857,0.0,0.02725331588314769,0.08518167113023077,0.010294569158291569,0.0,0.0,0.09209320226057187,0.009194161674326176,0.006253639913065091,0.0,0.010101376222718736,0.027259054537226733,0.03282947272383589,0.030233752098874394,0.02300993388740704,0.028390581235630135,0.044621651722874335,0.07239346919733512,0.004773147334077831,0.036952363676402034,0.0,0.007869114912174714,0.03442612938316881,0.028336369926329808,0.0,0.01876091973919527,0.0,0.01716218711590332,0.004104638275479548,0.0,0.011330713594610027,0.02404817926965453,0.010294569158291569,0.2766542406818209,0.007869114912174714,0.007794599892625794,0.02598199964208598,0.010492153216232954,0.053774581113550865,0.01588898279223176,0.005450663176629538,0.004909702925524185,0.0,0.0,0.0,0.002598199964208598,0.015009549402028834,0.007869114912174714,0.010401289087404909,0.0,0.016041498992688807,0.042504554889494714,0.002598199964208598,0.0,0.0,0.010183935852506829
43,010064583.pdf,0.0,0.07242502149551325,0.0,0.0,0.0,0.0,0.0,0.0046946592768100535,0.039357589152026515,0.028700014840571875,0.0048737859843991736,0.13043262852018242,0.5421751878976683,0.0053553424174463005,0.0,0.0,0.02948175129810046,0.006377198598637849,0.0,0.0,0.005254841434188458,0.03093915257358374,0.0,0.00699018385601884,0.4883763255620199,0.0,0.018570119489890874,0.0,0.004966082210894552,0.0,0.0,0.0054581277084317335,0.038572869213048276,0.0,0.0,0.0,0.0,0.03571179608382959,0.0,0.0,0.0,0.0,0.0,0.0,0.0054581277084317335,0.016219329158959652,0.010812886105973103,0.0054581277084317335,0.0,0.01102081977515665,0.07939377388185016,0.005108157501267072,0.0,0.0,0.0,0.0,0.005205416263240712,0.0054581277084317335,0.0,0.015229898324140867,0.0,0.022111313473575346,0.0,0.0,0.03079792672687626,0.0
44,010041085.pdf,0.12981340156478866,0.045559702149909925,0.0,0.11383572699423702,0.03279076080355471,0.0429226704375287,0.06999306270033032,0.04725157663585157,0.040232229185129066,0.057171121977491385,0.0061318100625041,0.0642130293475721,0.0,0.016844165207789905,0.0,0.0,0.04636449462712233,0.1363958329867245,0.05730100176759604,0.0786270498409775,0.02313928307512124,0.009731295530995585,0.03305611867874463,0.0,0.0060238849725169664,0.1433412910635511,0.10513551612961149,0.004738061540507747,0.00937189475577878,0.026383480836637926,0.006999306270033031,0.0034334911824323786,0.05199569734698801,0.13445703441865478,0.0,0.061393930465281465,0.015123413190846268,0.03744145230522738,0.0,0.0,0.0185395239737683,0.04197128261434579,0.010106499124673944,0.0,0.034334911824323786,0.010202935260424175,0.01700489210070696,0.0,0.08798696811190002,0.024264658761927738,0.017836952596547804,0.0,0.013865519292530134,0.0,0.007636082444987569,0.003400978420141392,0.02292164320226887,0.0034334911824323786,0.0,0.023951309129547717,0.03149687821514864,0.0,0.01700489210070696,0.00879449361221264,0.01453031362163446,0.026661031901776464
45,35894.pdf,0.0,0.08264535508603862,0.0,0.0,0.02517283634703868,0.011506666456254314,0.0,0.016625641317734058,0.02903765755361302,0.02823279984638751,0.11506666456254314,0.013388794632081459,0.0,0.01580448422279816,0.0,0.053516960137167585,0.0,0.0,0.0,0.0,0.0,0.009130645822440586,0.04652366855350776,0.0,0.0,0.0,0.010960687015543199,0.0,0.0058622856828361575,0.0,0.006567284525570359,0.051545024929366946,0.026019381571768453,0.0,0.0,0.03840298775845041,0.028379886117365923,0.003513043448202189,0.0,0.0626227181874213,0.09045503738183076,0.0,0.03476986529015595,0.0,0.0,0.05424798765876751,0.015955290487872798,0.01610782029042717,0.0,0.042281495054123736,0.0,0.012060001149258431,0.07480572201883431,0.016089664065526626,0.0,0.03510163907332015,0.0030724055641138557,0.04832346087128151,0.008516439130885557,0.0,0.0032836422627851797,0.0,0.015955290487872798,0.0,0.0,0.0
46,010036284.pdf,0.004639829366394645,0.029528473775359925,0.000653992277771796,0.009420834607499234,0.010867795532984784,0.018215045541910276,0.0033078204559350254,0.008374029818521235,0.015043612282647917,0.015845524094761552,0.00413978307770688,0.05298613306073777,0.008856200194878691,0.00818786889183555,0.0007620907119854843,0.0,0.010642737205568143,0.0048751005960645175,0.006079190472974781,0.022750140687688884,0.016961112801566473,0.006569912008482599,0.002678070442352601,0.01306238288789014,0.012200758087944368,0.04086027546197543,0.02471168911316033,0.03518700263910224,0.005483633075900415,0.0,0.010396007147224365,0.004172509485662779,0.015445749061118062,0.0062604336503342016,0.0033495689309372546,0.008289805190420156,0.00459463718133827,0.014155643094561972,0.0029019175736702666,0.0020026610565691046,0.0,0.0,0.0018195264204078998,0.01156717362743675,0.008345018971325557,0.001836888327307115,0.021124215764031826,0.000927224330147284,0.01663279655141435,0.006552742025928875,0.008188766018477655,0.003037200409453279,0.007020795027780937,0.0,0.0010310731925321434,0.008265997472882019,0.0026528814635639717,0.006490570311030988,0.0055151663007452275,0.01681711470858139,0.007088186691289341,0.0031302168251671008,0.005969887063748124,0.004156212737055954,0.005231938222174368,0.0011999815995181516
47,010078355.pdf,0.04642118567531516,0.05044398373083968,0.0006070963405186351,0.06973220624666564,0.029891841899436545,0.023057585623912757,0.056806581055600755,0.05052808680097112,0.03336054040203091,0.025269799645562023,0.018061775405398325,0.010731632130082444,0.01315383538785423,0.07790758461645951,0.0,0.0003249689016272076,0.008136121914126571,0.008296788344800866,0.025907734547885614,0.03730986660659875,0.09467644559828861,0.007318562631599134,0.020716946520413265,0.002755844623033108,0.014346109878405094,0.0006654438707008418,0.0026844310774151487,0.013956368923576606,0.01859960149591432,0.011850131879042363,0.019081747304390988,0.010974380110074787,0.01498991343118642,0.003777485174415908,0.01373309859029844,0.024881685654900045,0.01421722913051811,0.023934631408006744,0.008418216465148568,0.022541052716977476,0.0076686055635078005,0.02071460658433281,0.008867529956344985,0.0036605878328388394,0.026252438694688702,0.01236248437528246,0.02067518938624825,0.013556587194798263,0.0,0.010210520742982053,0.015873872525746947,0.016715081604358847,0.006082863421351011,0.0007164712507431837,0.006460680480585099,0.013001923222279827,0.010261045142145363,0.009037724796532176,0.0028442718433090157,0.001801293110614776,0.023687686308899156,0.0034869093917685307,0.0345296977378579,0.005236104783762905,0.024283853620745408,0.020050817609508085
48,010043107.pdf,0.0889309821676528,0.08065948994564863,0.0,0.10405503081059922,0.11763952654026363,0.0786896519761998,0.07424613702400625,0.07886451736361683,0.0436181430907833,0.03883785090965734,0.024107234420454274,0.18206309431755402,0.01070370292179851,0.09046297919503725,0.0,0.0,0.09423645074326199,0.05713552755266122,0.056471581545234205,0.10054120459924457,0.019126226271972087,0.06159879267020558,0.02059747444673917,0.10111727645698604,0.012511734766096095,0.12444500167676112,0.027729353711244006,0.0646697746969851,0.015294416450104145,0.0247900419700998,0.023364168993568402,0.01375347758124009,0.034970181319325895,0.027514292187813715,0.011040890705403922,0.029146622733024104,0.01794951126962415,0.02221905074016454,0.0039855569760856744,0.02475448591458143,0.026404784975553527,0.0,0.003498568256161661,0.11669436353481853,0.019866134284013463,0.01513693528778584,0.03986059625783604,0.01884735816688457,0.06874909861407338,0.023142031755436256,0.05027905220978963,0.020975968526580614,0.01234241693623267,0.00593616207889871,0.03965075638048214,0.01160498372063581,0.04226489398228201,0.008659596995595613,0.07069673196579805,0.08243849681165351,0.035305855368058914,0.019947861836164947,0.028760177046793095,0.05349430109337326,0.10347347843166613,0.06064937849710611
49,41155.pdf,0.0,0.0056528479957222814,0.16586289709701296,0.0,0.031068803290720357,0.033095152152107246,0.0065133241471510865,0.0021985381352072177,0.0023039254703736294,0.004480131811318194,0.0011412121431761118,0.0013278785019720054,0.0,0.00877779055554175,0.09874004614382297,0.0,0.0,0.016425649697909772,0.009140987506149414,0.009755699447741106,0.14888293285695328,0.01328158109613677,0.0036913123848831392,0.0,0.006726755013274221,0.0,0.0,0.0,0.055815532396947205,0.0,0.0,0.0,0.0,0.022435542152724107,0.0046168708198455035,0.004570493753074707,0.0,0.009755699447741106,0.5879781816783682,0.0,0.006900908433856071,0.01757569266102909,0.0025079401587262146,0.0028988341479541315,0.08690655509020263,0.0,0.0037978063562134376,0.007668225449135527,0.0,0.001290279609673368,0.01460666352169206,0.0,0.0,0.002127661685627815,0.0,0.001265935452071146,0.02559615248744042,0.0,0.0,0.0,0.02475063175917413,0.0,0.002531870904142292,0.0,0.014422860617131562,0.0016539919450520686
50,010050204.pdf,0.5514375192708423,0.027156223441226472,0.0,0.2849644695277243,0.008542479991870801,0.010543021846068864,0.2013788574464253,0.15978038882286497,0.012061319305349576,0.008622799275758505,0.010191587784533235,0.08628161443116629,0.02631368893111182,0.03668497663964906,0.0,0.0017830943542998334,0.10416618415723236,0.004138565646339954,0.005160740451042296,0.015450421806758385,0.04016454744391964,0.00446185863893465,0.008336038148738038,0.012096987654024739,0.0,0.008519630053892413,0.009373248590514735,0.018465657153906537,0.006087517506303504,0.1340749464987742,0.012034593074487569,0.007477814558700799,0.008344121060721108,0.017006723944037936,0.002369593993406544,0.0,0.0013001583058910315,0.0369093409828117,0.001231746519097164,0.007650436824835395,0.0038252184124176977,0.0,0.002703103541868878,0.0053561420517227055,0.014562059930101557,0.004288265983199534,0.0074070048800719225,0.006690676184100715,0.001344752136832851,0.009536138355109839,0.011858610514236125,0.006630009971887399,0.005165408275684495,0.0006552092809605995,0.006564732372271932,0.005457793069526679,0.0018767346219448512,0.008264952933300884,0.003641500800386711,0.025807281748944446,0.0008023062049658378,0.011160662588274896,0.0077968472421809714,0.0030242469135061847,0.008327797305176321,0.0020373744197257865
51,010047865.pdf,0.014815705698014424,0.06285937730611203,0.0,0.01424946703822786,0.02699089730381602,0.011897081250323257,0.009053478449991189,0.0038199422404933793,0.04803662260276946,0.0311367712480811,0.03172555000086202,0.0,0.0,0.0,0.0,0.0067070013132296425,0.0,0.0,0.0,0.024214927058774732,0.004275750289420517,0.012587258076927718,0.01710300115768207,0.0,0.0,0.0,0.0,0.0,0.02424475910428426,0.005687760709775068,0.04979413147495154,0.008882319826887532,0.03138590550581321,0.0,0.032087102936637274,0.005294130636988211,0.06357606638810896,0.02905791247052968,0.0,0.03357276335849495,0.0047961090512135636,0.0,0.013072577266955139,0.01007340180515989,0.004441159913443766,0.03079373662676273,0.004399105232394676,0.03552927930755013,0.0,0.040353307078902695,0.02307178164752574,0.020781983802924547,0.02241850393272372,0.14787179928799357,0.004938568566004808,0.017596420929578704,0.0042355341018093075,0.008882319826887532,0.0,0.0,0.027160435349973564,0.0,0.013197315697184027,0.0,0.0,0.0
52,010038903.pdf,0.06432832231799879,0.08801965786772596,0.013056757201779273,0.053455481546563495,0.028527831181997965,0.05909440097509481,0.06415278419104166,0.0692623414211075,0.09010234509868817,0.044208034994753675,0.07314481799015231,0.0,0.0008840567358750251,0.01952538215169238,0.004564472883087009,0.01887049445271985,0.0,0.0,0.0,0.0025233313854809395,0.005346686302504153,0.015739955748237867,0.0387634756931551,0.0,0.0,0.0007155815701121321,0.00209941007642304,0.0006386343827712142,0.02568547386356108,0.013039325359080957,0.025472429017031246,0.052758493610896906,0.018221845257802308,0.0,0.0808050277440752,0.0,0.03312491573754353,0.018167985975462764,0.0,0.03748361228099678,0.027487982339397636,0.0021214612719806874,0.027244719281431237,0.00314911511463456,0.004627938036043589,0.04125703227018899,0.024295807892444628,0.029156009627074604,0.0,0.05653444297933537,0.027407985039186046,0.0177579152401569,0.024295793677069744,0.0038522679757125445,0.007204772099615863,0.04079862080052022,0.01456509249625897,0.024528071591031018,0.004893716452610118,0.0,0.007075674726953125,0.0,0.03392244875548873,0.0047415728578476205,0.0,0.0
53,010048558.pdf,0.006675085902381297,0.005310138677844858,0.1735896552008076,0.01604993013530046,0.01563494323252639,0.08576200521495031,0.009177671459050603,0.010326248286983227,0.01623185838407599,0.0026303247087935532,0.002680062662967197,0.0,0.0,0.011779469436158816,0.05920457641324754,0.0,0.0,0.0,0.0,0.0,0.008668807600084415,0.002835539212627438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038438558483609025,0.003059223819683535,0.0,0.0,0.0,0.06505452914078154,0.0,0.0,0.0,0.004696695934434127,0.0,0.016206335644711908,0.0,0.0,0.0,0.006002776620844138,0.0,0.0,0.006002776620844138,0.0,0.0,0.003118436493487953,0.0028089420092559476,0.003030137934783471,0.0,0.0,0.0,0.008587271876711352,0.0,0.0039671942561111,0.0,0.0,0.0,0.014864836301951281,0.007687711696721805,0.0,0.0
54,010045305.pdf,0.003243159641199916,0.08720352311480944,0.0,0.0,0.004557839490822917,0.010937944171639527,0.0005945422348410907,0.007023960597775848,0.031545666247757405,0.05571951426114813,0.045835194624013254,0.0030302493562568682,0.0,0.0005723177263751709,0.0,0.042283104212386124,0.0,0.0,0.0,0.03180390151600116,0.01909362925842003,0.0038574930893438874,0.01909362925842003,0.0,0.0,0.0009019142675219436,0.00661520635938319,0.00724437488398496,0.03290451904283127,0.00522921612420476,0.0707505259460898,0.026831903145578748,0.026500030354568264,0.0,0.15733469777602943,0.0006953314746021671,0.057165965466553295,0.005088624242560185,0.0009127753514668935,0.01448818957725934,0.0,0.0,0.010874036801128247,0.003307603179691595,0.013415951572789374,0.024844487439052623,0.021377814773138302,0.0297484143570547,0.0,0.014722239085871258,0.00848469819751923,0.02729507153051021,0.029444478171742516,0.012623969853748888,0.0,0.016177805774266824,0.00445036267471371,0.015165858299674945,0.0,0.0,0.018430809280073814,0.0,0.010400017997742959,0.0007470308748863942,0.0,0.0
55,010018574.pdf,0.0,0.04465033627264622,0.06745400717876866,0.0,0.0,0.011860697193278917,0.0,0.009139823912842763,0.002394485768783775,0.009312464315729092,0.009488557754623135,0.03312176074998033,0.0,0.04431083411173683,0.09607092641235429,0.008023787681434491,0.0035872946205847208,0.006207742544458126,0.01583381984180495,0.0028969046577906783,0.010230417707976268,0.0050195053190895044,0.010230417707976268,0.02041331834601851,0.0,0.004107608686307961,0.00301277849591851,0.0,0.033838858144549726,0.003402219724336418,0.02436963514756368,0.0,0.0026819931485142427,0.0071745892411694415,0.0,0.04750145952541485,0.005850612545301676,0.01738142794674407,0.00831414713647823,0.014344324283952258,0.0,0.02029615516576328,0.018245637575421046,0.0,0.018595826792322454,0.013156955219092359,0.0026313910438184717,0.01593928010770496,0.0,0.02145594518811394,0.0800442551457858,0.00994484526518641,0.01072797259405697,0.004422587182211321,0.0,0.005262782087636943,0.06333871271830031,0.01593928010770496,0.0,0.0,0.0,0.021523767723508325,0.01578834626291083,0.006804439448672836,0.0,0.006876021338429673
56,010068400.pdf,0.033248926765431425,0.07935017523188569,0.0,0.03488530070041911,0.0660786516500377,0.0970874339279758,0.05541142648798773,0.03974564745344138,0.014700304401161745,0.033349972732348264,0.05339808866038669,0.005648393994730373,0.0,0.02667004946358966,0.004468194966872465,0.02052495691439036,0.0,0.09210103622526832,0.032402499462464776,0.0,0.026169546230426805,0.0436558714272108,0.039254319345640214,0.03829286498123824,0.0,0.0,0.03082691181592879,0.022505894608852536,0.024731501345896616,0.03481169543748931,0.0027705713243993866,0.06523662897292522,0.06037305632086605,0.00734107834853001,0.0,0.0,0.020952323921798504,0.029641284464107534,0.0,0.008806313913077849,0.008806313913077849,0.008306854106201312,0.005334009892717932,0.0,0.008154578621615652,0.026924534867368795,0.008077360460210637,0.002718192873871884,0.0,0.013721149163833192,0.00847259099209556,0.02035123846165759,0.02195383866213311,0.00905043004316325,0.1601993744152605,0.018847174407158156,0.0025923404779297837,0.010872771495487536,0.007185740757889619,0.003792307848579797,0.030476284568393252,0.01468215669706002,0.07269624414189575,0.0,0.011503217233681718,0.010553373093875277
57,010068397.pdf,0.14091344348090384,0.07643108242002128,0.0,0.12936754012657456,0.17003051060290017,0.12344089837876866,0.091000930669367,0.06936070377263495,0.062301876027435414,0.0479552162295619,0.038575280743365206,0.00598466420848387,0.0,0.1017281454168621,0.0,0.0,0.0,0.11104404247322498,0.16135825000928092,0.0314059420060518,0.07763705065654347,0.008162624157811561,0.047136780755758535,0.05532625058974709,0.0,0.0,0.013064861691659248,0.03576863319144382,0.023583474870635515,0.04057258376581453,0.02641962503304203,0.020160120086232493,0.02616843773256743,0.0700030840564594,0.0,0.0,0.0158569248908036,0.00628118840121036,0.0,0.015550978364658238,0.006220391345863296,0.013202088726687702,0.0028257818171350583,0.009798646268744436,0.06048036025869749,0.01141098162069764,0.0285274540517441,0.014400085775880355,0.0,0.02326083354005994,0.002992332104241935,0.008086059187803906,0.029076041925074923,0.0,0.096077347827889,0.008558236215523228,0.027466722910873927,0.017280102931056425,0.09516918783752125,0.01205423474537457,0.008806541677680677,0.007778120450717711,0.01426372702587205,0.007376833411966279,0.012188047173241855,0.1267254259027089
58,010082896.pdf,0.35345161126913155,0.031655628748486334,0.0,0.19360998366164237,0.012792907317211225,0.015036996220618304,0.16520688112396187,0.09957983822958197,0.01517864964798584,0.012913190555280027,0.011277747165463727,0.05686386921021743,0.004021063614920018,0.05163354009402624,0.0,0.0,0.05684966782827922,0.002459430705738898,0.01756485724105076,0.022954354875199957,0.012159494339529557,0.007954663339193658,0.0020265823899215927,0.008087503885134706,0.0,0.07485964945615878,0.0023872510463781266,0.052286022786327845,0.019152194945452373,0.12670422753377703,0.006436631732102411,0.0,0.04250289862891248,0.008527450174241884,0.020277815854022822,0.0,0.00463588044711741,0.002295435487519996,0.013175848458947717,0.00681965233146269,0.0022732174438208964,0.016082170568649648,0.004130683207522099,0.0,0.004209963567648214,0.008340196308883358,0.0020850490772208394,0.008419927135296428,0.06832711759399011,0.0063754347943368725,0.0065612156781020125,0.0,0.0,0.0,0.0,0.004170098154441679,0.004015042152427679,0.002104981783824107,0.0,0.014683908225656527,0.010727719553504019,0.0,0.004170098154441679,0.0,0.011877529842234355,0.010896777945887564
59,010008265.pdf,0.0,0.005019018683476834,0.16807465305411512,0.0,0.0073888910403181645,0.027864456907476336,0.0,0.009760127979110318,0.01022798153240091,0.0,0.01013252978453685,0.0,0.0,0.0027834196415713985,0.03730585246987942,0.0,0.0,0.0,0.0,0.0,0.002731184622969076,0.01072034095477466,0.008193553868907227,0.0,0.0,0.0,0.0032172505699543906,0.0,0.0,0.0,0.0,0.008510525762290146,0.0028640153922237124,0.0,0.09223202547364151,0.0,0.0,0.0,0.0,0.006127139521299114,0.0214449883245469,0.0,0.005566839283142797,0.0,0.0,0.0,0.002809979010062226,0.0028368419207633814,0.0,0.008592046176671139,0.0,0.007964838555391745,0.008592046176671139,0.0,0.0,0.002809979010062226,0.002705496071074465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,010064578.pdf,0.3183486969523879,0.06634813928656111,0.00027268493078628613,0.13334723388338152,0.01006972159368369,0.009666163351073082,0.09043678029247616,0.06035459659701473,0.05209659483143832,0.02388634122025158,0.023129748018639158,0.05703959048471013,0.5280462720322988,0.004931286566671351,0.0003177570441025096,0.004086987950581021,0.0803977050179474,0.007001503080509026,0.007143372174646093,0.0040051030245189505,0.003722110479661952,0.033602735633030074,0.009863592771104174,0.011140399391681514,0.3225258973666904,0.005380064195487692,0.016222762554110388,0.0,0.01811551887690281,0.06585213862638406,0.024037662735690832,0.0057991533894945786,0.022247868272707905,0.008091976803754446,0.00023276956093132786,0.0013825881628347276,0.014687447329475266,0.016863591682185052,0.0,0.0269293387745644,0.005010109539453842,0.0,0.011379892076933889,0.02937635381419989,0.00444601759861251,0.015509446539696511,0.023359907133863884,0.017010849942517427,0.00198146200566232,0.011904561093291072,0.03434426046790645,0.017005593029807885,0.01209971783252535,0.002252684298453456,0.0042991046178580405,0.005744239459146857,0.004608877039170653,0.013724663021803835,0.011497863140811748,0.007551351531058662,0.0025613902915080393,0.013312606999725056,0.015126497242420055,0.0,0.010907397231451446,0.005253544362182565
61,010039497.pdf,0.006532259355091598,0.0,0.1574454595578803,0.01884781250305368,0.05610147757380318,0.09441782887940563,0.011975062917657897,0.08589503268990725,0.0,0.005148087511447817,0.005245434937744757,0.0,0.0,0.005763712298812046,0.03862518563261281,0.03548548247323316,0.0,0.0,0.0,0.0,0.011311095292009998,0.011099469171958887,0.0,0.0,0.0,0.0,0.0,0.0,0.005344769182750704,0.0,0.0,0.0,0.0,0.0,0.014147235549078593,0.0,0.012937269602382093,0.0,0.0,0.006343827730466056,0.09515741595699084,0.0,0.02881856149406023,0.0,0.0,0.0,0.005818709596572308,0.0,0.0,0.0,0.0,0.016493035133518942,0.0,0.0,0.0,0.005818709596572308,0.005602353574840778,0.0,0.0,0.0,0.005987531458828949,0.0,0.005818709596572308,0.045139308213765245,0.0,0.0
62,35789.pdf,0.018070185318036076,0.0,0.09627754715043925,0.0,0.016930198399270714,0.023216709869271785,0.003312660970029499,0.013977139988511012,0.0,0.002848230307720988,0.00870626620097692,0.0,0.0,0.019132984842960256,0.032054648677451544,0.0,0.0,0.0037972935751905425,0.0038742368534395357,0.007088178909602846,0.006257975287440802,0.009211336566702182,0.0,0.0,0.0,0.0,0.0,0.0,0.0029570463866886425,0.0,0.003312660970029499,0.0,0.0032811655053736374,0.004388716419054077,0.003913548960827709,0.0,0.0,0.0,0.015257361566672456,0.0,0.010529356213561769,0.08938954945899825,0.009566492421480128,0.003685850160212215,0.013000136633175787,0.0,0.0032192586058280336,0.0,0.0,0.009843496516120912,0.0,0.009124934731419218,0.0032811655053736374,0.0,0.02168422238164329,0.006438517211656067,0.00929867249397802,0.0,0.008591701913529124,0.0,0.0,0.0,0.0032192586058280336,0.0,0.0,0.0
63,010030408.pdf,0.0,0.005971532126133257,0.27615180570732156,0.0,0.005860773855922064,0.01808323427642103,0.0,0.0,0.012169056175722365,0.0,0.00602774475880701,0.028054775717047606,0.012895099406318567,0.013246637128387681,0.06657868118225972,0.0,0.0,0.02366135416195311,0.0,0.022083611422509492,0.03249511059234187,0.012754855969213576,0.0,0.0,0.0,0.0,0.0,0.0,0.006141893820192964,0.0,0.006880518355007093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05157371482078206,0.0,0.02296693797879366,0.03375220084828421,0.0,0.0,0.0,0.0,0.0,0.014027387858523803,0.0,0.0,0.0,0.007506487556921331,0.0,0.05794105163569965,0.0,0.02676792007314604,0.01883585781040832,0.013761036710014185,0.0,0.0066865182182277725,0.034580955533203804,0.0,0.008736185763104058
64,010052388.pdf,0.0,0.005852426011059445,0.08865916841695085,0.0,0.005743876887010158,0.0029537587229989696,0.0,0.005690397910278862,0.00894475229160626,0.008696824138041181,0.0029537587229989696,0.003436900607600122,0.0,0.003245606071093917,0.070688286313245,0.0,0.0,0.0,0.003943215370393926,0.0,0.0,0.009375339016623326,0.009554092305588196,0.0,0.0,0.0,0.0,0.0,0.006019389729673613,0.0,0.0,0.003307899112030887,0.0,0.0,0.0,0.003943215370393926,0.0,0.0,0.0,0.03215047569289058,0.03929502584686627,0.0,0.022719242497657416,0.0,0.0,0.0032765756188871432,0.0032765756188871432,0.0,0.0,0.0,0.0,0.021670597310349874,0.003339584734503019,0.0,0.0,0.0,0.0063094866059382,0.0,0.0,0.0,0.0,0.0,0.0032765756188871432,0.0,0.0,0.0
